age,gender,genre1,genre2,genre3,suggested_genre
45,0,12,13,10,12
46,0,18,17,19,17
59,1,36,37,37,38
50,1,37,36,36,38
51,1,8,9,6,8
41,0,1,3,2,2
33,0,31,30,29,31
17,1,16,17,15,16
30,0,10,12,11,10
36,1,24,25,23,25
19,0,20,21,22,20
43,1,36,37,37,38
15,1,23,24,25,25
52,0,33,34,32,34
31,0,32,35,34,32
25,1,3,4,0,4
51,0,18,15,17,15
52,0,31,29,30,31
52,1,25,24,23,25
27,1,26,28,27,26
52,0,36,37,36,38
48,0,25,24,23,25
32,0,14,13,11,11
60,1,9,6,5,9
50,1,27,26,28,26
30,0,37,36,36,38
22,1,7,6,9,6
27,1,31,30,29,31
26,1,19,17,18,18
43,0,36,37,36,38
25,0,16,18,15,15
59,0,22,20,21,22
20,1,8,6,7,8
51,1,14,10,13,13
47,0,29,31,30,30
58,1,22,20,21,20
41,0,36,37,37,38
41,1,21,22,20,20
28,0,36,37,37,38
24,0,23,24,25,25
54,0,24,23,25,25
38,0,8,5,6,6
21,0,7,5,9,7
39,0,13,11,14,11
23,0,16,15,18,15
42,1,37,36,36,38
32,0,0,4,2,0
55,1,27,26,28,28
46,0,7,5,8,5
58,0,36,37,37,38
27,0,30,29,31,29
24,0,9,6,8,9
41,0,7,6,5,6
19,0,35,33,34,33
49,0,34,32,35,34
36,0,0,3,4,0
30,0,11,13,14,14
51,1,13,11,10,10
30,0,36,37,37,38
17,0,18,19,16,19
60,0,31,29,30,31
58,0,13,12,14,14
54,1,37,36,36,38
57,1,7,8,9,9
33,1,30,31,29,29
25,0,13,14,11,11
15,0,26,28,27,26
33,0,36,37,36,38
37,0,27,28,26,27
55,1,36,37,37,38
47,0,30,31,29,29
22,1,21,20,22,20
23,1,28,26,27,28
34,1,25,23,24,25
36,0,16,17,18,18
22,0,1,3,0,0
38,1,32,35,33,35
26,0,34,33,32,34
47,1,33,32,35,33
49,1,20,21,22,21
39,1,11,14,12,11
36,0,33,35,32,33
28,1,32,33,35,33
42,1,6,5,7,6
46,1,14,13,10,10
23,0,21,22,20,20
21,0,9,7,5,7
20,1,29,31,30,31
58,1,36,37,36,38
40,1,28,26,27,26
25,0,11,12,10,12
34,1,20,22,21,22
41,0,13,10,12,10
50,1,9,5,6,9
39,1,25,23,24,23
55,1,15,18,19,19
40,0,8,6,5,5
38,0,22,20,21,21
31,1,23,25,24,23
35,1,31,29,30,30
48,1,37,36,36,38
28,1,8,7,5,8
40,1,37,36,37,38
18,1,18,17,19,18
51,0,19,18,15,18
16,0,3,0,1,3
53,0,37,36,37,38
57,1,30,29,31,30
54,0,1,4,2,2
38,1,37,36,37,38
60,0,31,29,30,30
55,0,37,36,36,38
40,0,23,25,24,25
18,1,36,37,37,38
16,0,28,26,27,27
18,0,22,20,21,22
36,1,24,25,23,25
39,0,10,14,11,11
37,0,33,34,35,33
46,1,4,0,2,0
51,1,28,27,26,26
55,0,27,28,26,28
24,1,31,29,30,31
35,0,29,30,31,29
56,0,27,28,26,26
44,0,4,1,0,1
49,1,17,18,19,17
24,1,5,8,9,8
46,1,11,10,14,11
17,1,31,30,29,29
35,1,36,37,36,38
48,1,27,28,26,27
45,1,11,14,10,10
21,1,28,27,26,27
18,1,25,23,24,24
46,0,34,32,35,35
33,0,9,6,8,8
49,0,22,20,21,20
24,1,20,21,22,20
18,1,19,16,17,17
22,0,18,17,19,17
36,1,8,6,7,6
48,1,14,10,12,10
25,0,22,20,21,20
56,0,37,36,37,38
54,1,20,22,21,21
54,1,22,21,20,20
29,0,7,6,9,7
46,0,34,33,35,33
22,0,1,3,2,3
25,0,22,21,20,21
35,1,31,29,30,29
54,0,36,37,37,38
57,0,18,17,19,17
41,0,33,34,32,33
37,0,22,21,20,22
36,0,4,2,1,2
34,1,16,17,19,17
35,1,5,9,6,6
51,1,8,7,5,7
44,1,17,16,18,18
25,0,35,33,34,35
51,0,18,15,17,17
39,1,17,18,15,15
27,1,1,3,2,2
27,1,16,15,18,15
34,1,7,6,9,6
18,1,18,15,17,18
26,0,11,13,12,12
26,1,36,37,37,38
29,1,24,23,25,25
54,1,17,15,18,17
20,0,37,36,37,38
45,0,21,20,22,22
57,0,29,31,30,31
15,0,25,24,23,25
44,1,20,21,22,22
27,1,36,37,36,38
45,0,33,34,35,34
39,0,32,35,34,34
18,1,3,4,0,3
20,1,21,22,20,21
33,1,10,12,13,13
59,0,3,0,4,0
23,1,29,31,30,29
17,0,0,2,1,2
42,1,14,11,12,14
57,0,19,17,15,15
52,1,22,21,20,21
53,0,22,21,20,22
17,0,21,22,20,22
48,0,27,28,26,28
32,1,13,11,12,12
38,0,20,22,21,21
57,0,17,15,18,18
20,0,21,22,20,20
48,1,9,8,7,7
44,1,2,1,4,1
47,0,37,36,36,38
19,0,31,30,29,30
38,1,19,17,15,15
58,1,31,29,30,31
19,0,14,13,10,13
19,0,14,13,11,13
30,1,31,29,30,30
52,1,35,33,32,33
18,1,35,32,34,35
15,0,27,28,26,28
42,0,28,26,27,28
30,1,27,28,26,26
55,1,26,28,27,26
53,1,30,31,29,31
17,0,7,8,6,7
53,1,37,36,36,38
55,0,28,27,26,27
24,0,12,13,10,13
45,0,7,8,5,7
39,1,32,35,34,32
17,1,32,34,33,32
50,1,12,14,13,13
20,0,21,22,20,22
32,1,0,1,4,1
37,1,20,22,21,21
25,1,4,0,1,1
46,0,2,4,1,1
15,1,22,21,20,20
36,1,36,37,37,38
16,1,0,1,4,0
58,1,9,7,8,8
31,1,37,36,36,38
35,1,29,30,31,30
23,1,20,22,21,20
52,1,23,24,25,23
38,0,20,22,21,22
35,1,2,3,1,1
37,0,29,30,31,31
44,0,29,31,30,29
36,0,25,24,23,23
52,0,12,10,13,10
23,0,13,10,14,10
56,0,27,28,26,27
53,0,37,36,36,38
38,0,30,31,29,30
41,0,26,27,28,27
16,1,35,34,32,35
23,1,33,32,34,33
44,1,21,20,22,21
45,0,37,36,37,38
22,0,24,25,23,23
28,1,34,33,35,33
60,0,15,16,17,15
42,0,19,17,18,19
44,1,8,9,5,9
30,1,22,21,20,21
43,0,3,1,2,3
42,1,24,25,23,25
40,1,20,22,21,20
38,1,29,31,30,29
57,1,19,17,16,16
26,1,16,19,15,15
53,0,28,27,26,28
24,1,29,31,30,29
54,1,20,21,22,21
29,0,9,8,7,9
37,0,35,33,34,33
43,1,12,13,11,11
59,0,36,37,36,38
26,0,13,10,11,10
46,1,0,2,1,0
49,0,16,18,15,15
58,0,19,15,17,19
42,1,4,1,0,1
33,1,34,32,35,32
23,1,14,12,10,14
20,1,25,23,24,23
59,0,18,16,19,16
17,0,25,23,24,24
41,1,23,25,24,25
40,0,15,18,17,15
29,0,25,24,23,24
55,1,35,34,33,35
31,0,16,18,17,17
24,0,5,8,9,5
25,0,8,9,7,7
33,0,29,30,31,29
46,0,29,30,31,30
26,0,21,22,20,21
25,1,36,37,36,38
25,1,14,10,13,14
38,0,28,27,26,28
36,1,6,8,9,6
24,1,9,7,8,8
50,1,36,37,36,38
19,0,28,26,27,27
50,1,17,16,15,15
34,1,24,23,25,25
27,1,0,3,4,4
57,0,10,13,14,14
47,0,26,27,28,27
55,0,5,8,9,5
21,0,16,17,19,19
30,0,4,3,2,2
24,1,16,19,17,16
31,0,14,11,13,11
52,1,2,1,4,4
15,1,23,24,25,24
59,0,37,36,37,38
16,0,34,35,32,32
16,0,18,17,15,15
23,0,20,21,22,21
31,1,11,14,13,11
36,0,32,35,34,32
23,1,12,11,14,12
45,1,22,21,20,20
54,1,11,14,13,14
54,0,4,1,3,3
44,0,31,30,29,31
43,0,16,19,17,19
34,0,20,21,22,20
46,0,4,3,0,3
39,0,37,36,37,38
32,0,30,31,29,31
29,0,28,26,27,28
29,1,5,7,8,7
19,0,33,32,35,35
50,1,20,22,21,22
22,0,19,17,18,19
40,1,36,37,37,38
37,1,5,9,8,5
57,0,34,33,35,34
57,0,21,20,22,21
58,1,22,20,21,22
43,1,3,2,1,1
51,0,35,33,34,34
39,1,24,23,25,24
57,0,12,13,10,12
51,1,30,31,29,29
23,0,6,5,8,5
30,1,21,22,20,20
53,1,35,34,32,35
34,1,14,13,10,13
60,0,25,24,23,25
23,1,25,24,23,23
36,1,18,16,15,15
48,1,7,8,9,9
57,0,25,23,24,25
35,0,29,30,31,29
15,1,28,27,26,27
26,1,30,29,31,30
40,0,15,16,19,19
22,1,24,25,23,23
29,1,23,25,24,25
54,0,37,36,36,38
36,1,24,23,25,24
53,0,33,35,32,35
47,0,17,18,16,18
37,0,8,7,6,6
60,0,20,21,22,22
54,0,29,30,31,31
51,1,25,23,24,24
44,0,0,4,3,0
37,0,11,12,13,13
53,0,13,12,11,12
34,1,1,0,2,0
55,0,26,28,27,28
26,0,7,5,9,9
36,0,32,35,34,34
50,1,28,26,27,28
18,0,9,8,6,9
27,0,12,14,13,12
46,1,29,30,31,31
20,0,28,26,27,28
21,1,14,13,11,13
60,0,30,31,29,31
22,0,2,3,0,0
35,1,8,6,9,6
40,0,17,18,15,17
36,0,22,21,20,20
60,0,17,18,15,15
55,0,5,6,9,6
36,1,22,20,21,21
49,1,23,24,25,25
52,1,3,2,4,4
34,0,34,35,33,34
57,0,31,30,29,31
31,1,21,20,22,20
43,1,16,19,15,16
28,0,28,26,27,28
45,1,33,34,35,34
36,0,11,12,10,11
60,0,21,20,22,22
24,1,16,19,17,16
59,0,26,28,27,28
36,1,19,15,17,15
34,1,10,11,12,11
43,1,7,8,6,6
34,1,13,12,10,10
22,1,30,29,31,30
60,0,23,24,25,23
18,0,28,26,27,27
48,0,9,8,7,8
56,0,28,26,27,28
25,0,31,30,29,31
39,0,15,19,16,16
32,0,25,24,23,25
33,0,20,22,21,20
54,0,29,31,30,30
18,1,20,21,22,21
33,1,34,33,35,33
48,0,30,31,29,31
34,0,37,36,36,38
32,0,19,15,18,19
44,1,21,22,20,21
33,0,22,21,20,21
28,1,0,2,4,0
55,0,36,37,36,38
24,1,35,32,33,33
53,1,37,36,36,38
57,0,35,34,33,35
54,1,35,34,33,34
44,0,37,36,36,38
55,1,31,30,29,29
38,1,6,8,7,8
48,1,11,14,10,10
26,1,25,24,23,25
47,1,4,1,3,3
34,1,17,18,15,17
60,0,34,32,33,33
44,0,29,30,31,31
30,0,23,25,24,24
57,0,6,8,7,6
48,0,20,22,21,20
60,1,19,15,16,16
57,0,15,16,18,16
40,1,37,36,36,38
57,1,37,36,37,38
44,1,22,21,20,21
21,0,25,24,23,23
18,0,30,29,31,29
43,0,7,6,5,6
24,1,24,25,23,24
59,1,11,14,10,10
32,0,0,4,1,4
21,0,7,9,5,9
50,1,3,2,1,3
23,1,2,0,3,2
42,1,30,31,29,29
31,0,27,26,28,28
21,0,7,8,6,8
43,1,32,33,35,32
33,0,25,24,23,23
37,1,29,30,31,31
25,0,0,1,2,2
51,1,36,37,36,38
49,1,0,1,4,0
54,0,17,18,19,17
31,0,3,4,2,4
41,1,28,26,27,27
33,0,22,21,20,20
39,1,14,11,10,11
53,1,27,26,28,28
54,1,8,9,7,9
55,1,26,28,27,26
35,0,33,32,34,34
44,1,11,14,10,14
38,0,34,33,35,35
38,0,26,28,27,27
34,0,36,37,37,38
52,0,6,5,9,6
33,1,29,30,31,30
60,1,17,18,15,15
54,0,27,26,28,27
46,1,28,26,27,28
38,1,32,34,35,35
43,1,6,7,9,9
29,1,0,4,2,4
55,1,19,16,17,16
30,0,31,30,29,31
41,1,0,2,1,1
40,1,22,20,21,22
30,1,27,26,28,27
55,1,37,36,36,38
59,1,33,34,35,34
52,1,31,29,30,29
42,0,22,20,21,21
57,1,13,12,11,13
59,1,16,18,15,18
55,1,23,24,25,23
54,1,23,25,24,23
25,1,31,29,30,31
26,0,1,0,4,0
26,1,6,8,9,9
56,1,24,23,25,25
31,1,37,36,36,38
27,1,4,0,2,4
59,0,3,1,4,3
37,1,31,29,30,29
32,1,29,30,31,30
38,1,18,19,17,18
41,0,8,6,7,8
33,1,31,30,29,29
20,1,7,8,9,7
16,0,11,12,10,10
23,1,35,34,33,33
55,1,21,20,22,20
15,0,0,4,3,3
24,0,19,16,18,18
29,0,12,11,10,10
28,1,26,27,28,26
59,1,3,2,0,3
54,0,37,36,37,38
18,0,29,31,30,30
44,0,9,7,8,8
31,1,20,22,21,22
19,0,36,37,37,38
29,1,36,37,37,38
26,0,20,22,21,22
49,1,32,34,33,33
58,1,10,11,12,12
53,1,34,33,32,33
27,1,23,25,24,25
37,0,18,15,17,17
39,1,12,10,14,10
16,0,28,27,26,28
30,1,23,24,25,23
21,0,28,26,27,26
57,0,28,26,27,27
50,0,8,6,5,6
45,1,20,21,22,22
31,0,36,37,37,38
35,1,11,10,13,13
27,1,12,13,14,13
17,1,37,36,36,38
40,0,32,35,34,32
44,1,23,24,25,23
54,0,21,22,20,20
42,1,37,36,36,38
55,0,36,37,37,38
38,1,23,25,24,24
33,1,27,28,26,27
54,1,36,37,37,38
21,1,7,5,9,7
38,0,25,23,24,25
30,1,28,27,26,26
40,0,12,10,14,14
29,1,30,31,29,31
46,1,37,36,37,38
31,0,33,35,32,33
55,1,7,8,6,8
45,0,11,14,13,14
23,0,36,37,36,38
56,0,28,26,27,28
32,0,29,30,31,31
50,0,26,27,28,28
56,0,32,35,33,33
50,1,30,31,29,30
42,0,33,32,34,33
19,0,21,22,20,21
52,0,26,28,27,26
41,0,19,15,16,16
49,1,13,10,11,13
51,0,23,25,24,24
50,1,35,32,33,32
17,1,18,15,17,17
19,1,37,36,37,38
56,0,25,23,24,25
52,1,37,36,37,38
25,1,9,6,8,6
44,1,30,31,29,31
28,1,1,4,3,1
19,0,25,24,23,23
38,1,3,0,2,2
41,1,31,30,29,30
33,1,26,27,28,27
30,1,33,35,34,34
39,0,30,29,31,29
58,0,35,34,33,35
31,0,25,24,23,23
56,0,11,10,14,11
23,0,21,22,20,20
33,1,36,37,37,38
21,0,24,23,25,25
35,1,26,27,28,27
17,1,5,7,8,8
25,1,6,8,9,9
52,0,8,9,6,6
42,0,15,17,18,18
60,1,34,32,33,33
20,0,21,20,22,22
24,1,15,19,16,19
50,1,14,12,11,12
52,1,5,8,9,9
26,1,12,10,13,10
42,0,24,23,25,24
30,1,29,31,30,30
26,0,0,3,1,1
18,1,35,34,32,32
46,1,20,22,21,22
33,0,29,30,31,31
20,0,20,22,21,22
43,1,27,26,28,27
37,1,16,17,18,16
29,1,9,6,8,8
47,0,4,3,0,3
43,0,7,5,6,6
45,0,8,9,6,9
29,1,6,5,7,5
50,0,12,13,11,12
23,1,26,27,28,26
43,1,36,37,36,38
46,0,27,26,28,28
17,0,22,20,21,22
23,1,1,0,3,3
35,1,0,2,4,4
33,1,13,10,11,11
50,1,35,32,34,32
39,0,37,36,36,38
56,1,17,16,19,17
15,1,14,11,10,10
44,0,29,30,31,31
60,1,30,29,31,30
53,0,22,20,21,20
28,1,19,17,16,16
35,1,17,15,16,15
30,1,28,27,26,27
20,1,31,29,30,31
37,0,30,31,29,31
45,0,2,4,3,2
55,1,37,36,37,38
18,1,35,34,33,33
57,1,36,37,37,38
22,1,36,37,36,38
31,1,23,24,25,25
21,0,33,34,32,34
54,1,30,31,29,30
50,1,17,16,19,17
29,1,21,20,22,22
24,0,37,36,36,38
31,1,16,18,17,16
35,1,21,20,22,21
28,0,33,34,35,33
39,0,16,19,15,15
60,0,36,37,36,38
34,1,20,21,22,22
49,0,27,28,26,28
19,1,21,22,20,21
36,1,26,28,27,27
39,0,27,26,28,27
56,0,37,36,37,38
41,1,36,37,37,38
59,0,23,24,25,24
21,1,4,0,3,4
28,0,1,0,2,0
33,1,0,1,3,3
15,0,7,9,8,9
42,0,7,9,8,9
48,0,29,30,31,31
30,1,1,0,2,0
15,0,36,37,37,38
53,0,18,19,15,15
37,1,36,37,36,38
19,0,19,16,17,19
30,1,12,11,13,11
20,1,20,21,22,22
26,0,25,24,23,24
32,1,21,20,22,20
25,1,26,28,27,28
31,1,3,4,2,4
49,1,26,28,27,26
57,0,24,25,23,25
39,1,18,19,15,19
43,1,24,23,25,24
46,1,7,6,8,6
57,0,1,3,4,3
49,0,7,8,5,5
31,0,27,26,28,27
24,0,36,37,37,38
60,0,31,30,29,30
51,1,16,15,17,15
54,1,29,31,30,30
49,1,22,20,21,20
58,1,15,19,17,17
38,0,34,32,33,32
31,0,21,22,20,20
55,1,37,36,36,38
53,0,37,36,36,38
36,1,15,17,19,17
57,0,36,37,37,38
28,0,32,33,35,33
32,0,0,4,3,4
30,1,33,34,32,32
55,0,33,34,32,32
52,1,36,37,37,38
47,0,12,14,11,14
45,0,2,4,3,3
50,1,1,3,0,0
43,1,3,2,0,0
30,0,37,36,36,38
35,0,22,20,21,21
44,1,37,36,36,38
22,0,37,36,36,38
58,1,22,20,21,20
26,0,17,15,16,15
42,1,23,24,25,25
37,0,33,34,32,34
59,1,25,24,23,23
52,1,24,23,25,25
54,1,22,20,21,20
23,0,14,13,12,12
52,0,9,8,7,7
60,1,19,16,18,16
47,1,24,25,23,24
22,0,7,6,5,5
34,1,13,11,14,13
44,0,36,37,37,38
51,0,36,37,37,38
33,0,21,22,20,22
35,0,37,36,36,38
43,0,3,4,0,0
19,0,25,24,23,25
15,1,30,29,31,31
50,1,36,37,37,38
36,0,20,21,22,20
17,1,37,36,37,38
35,0,35,34,32,35
50,1,6,5,8,5
54,0,21,20,22,22
19,0,19,18,15,18
18,1,24,23,25,23
50,1,16,17,15,17
59,1,21,22,20,21
27,0,25,24,23,24
42,0,26,27,28,26
41,0,33,32,35,33
48,1,3,0,4,4
22,0,35,33,32,35
59,0,25,24,23,24
55,1,20,22,21,22
56,0,27,26,28,27
32,1,15,16,19,15
50,0,28,26,27,28
18,0,21,20,22,22
52,1,29,30,31,31
49,0,27,28,26,26
23,1,32,34,33,33
52,0,27,26,28,26
38,1,9,8,6,6
30,1,10,12,14,12
16,1,25,23,24,24
22,1,22,21,20,21
55,1,28,26,27,26
25,1,8,6,7,6
49,0,0,2,3,3
18,0,23,24,25,23
23,0,26,27,28,27
29,1,14,13,10,14
18,0,2,4,3,4
56,1,32,34,33,34
33,0,4,3,1,1
20,0,11,14,10,10
18,0,32,33,34,34
20,1,8,9,7,9
32,1,8,9,7,9
32,1,24,23,25,24
59,0,32,34,35,34
54,0,24,23,25,24
59,1,14,10,13,14
32,0,9,7,5,5
40,1,8,9,6,6
57,1,36,37,37,38
59,1,28,26,27,28
60,1,32,34,33,34
51,1,6,5,8,8
41,0,13,11,10,11
27,0,30,31,29,29
21,0,9,8,6,8
38,0,6,8,9,9
34,0,30,29,31,29
38,1,4,3,2,3
40,0,31,29,30,29
34,0,26,28,27,28
27,0,14,12,11,14
34,0,31,29,30,29
34,1,36,37,37,38
43,0,18,19,16,18
33,0,34,35,32,32
40,0,12,11,10,12
39,1,14,11,13,14
59,0,0,2,4,0
16,1,36,37,36,38
18,0,20,22,21,22
56,1,22,20,21,22
22,1,21,20,22,22
17,1,5,9,8,5
39,0,13,12,14,13
48,1,37,36,37,38
40,0,12,14,13,12
36,0,34,33,32,33
47,0,27,26,28,26
42,0,37,36,37,38
59,0,29,30,31,30
31,1,25,23,24,24
59,1,22,21,20,22
46,0,15,19,17,19
26,0,5,9,6,6
33,1,0,4,1,4
52,0,6,9,8,8
22,0,1,2,3,1
37,1,16,19,17,17
52,0,12,14,11,14
32,1,34,32,33,32
22,0,37,36,37,38
53,1,34,35,33,35
35,1,9,7,8,9
53,1,22,20,21,22
59,0,25,23,24,23
44,1,6,5,8,6
60,1,30,29,31,31
38,0,0,3,4,3
35,0,13,10,11,10
32,0,3,4,1,4
24,1,12,13,11,11
33,1,31,29,30,30
56,1,13,12,14,13
47,1,35,33,32,32
59,0,7,8,6,7
34,1,29,30,31,30
54,0,4,1,0,4
24,1,17,15,18,15
25,0,36,37,37,38
52,0,25,23,24,24
16,0,37,36,37,38
54,0,1,3,2,1
57,0,36,37,37,38
26,0,4,1,0,1
38,0,21,20,22,22
25,1,24,23,25,25
17,1,30,29,31,30
50,0,5,7,8,5
25,0,30,31,29,30
21,0,25,23,24,24
53,0,20,22,21,21
41,0,17,19,16,17
20,0,30,29,31,30
19,1,33,35,34,33
22,0,37,36,36,38
47,1,29,30,31,30
52,1,8,5,9,8
35,0,11,14,13,14
16,0,21,22,20,21
31,1,31,30,29,31
28,0,31,30,29,29
16,1,9,7,8,8
54,1,12,13,10,13
24,1,5,6,7,7
43,0,4,0,3,0
53,0,27,26,28,28
27,0,4,3,2,2
34,0,10,13,14,10
36,1,22,21,20,22
17,0,14,13,10,10
28,1,9,8,6,6
21,1,28,27,26,28
59,1,25,23,24,25
52,1,18,17,16,17
19,1,2,4,3,4
48,1,14,13,12,13
44,0,25,23,24,24
47,1,36,37,36,38
31,1,28,26,27,26
23,0,12,10,14,14
34,1,27,28,26,28
43,0,27,26,28,27
29,0,30,31,29,29
59,1,11,10,12,12
32,1,32,33,34,32
55,0,21,20,22,20
52,1,16,15,17,16
45,1,20,21,22,20
45,0,27,28,26,28
54,0,10,11,12,10
44,1,5,9,7,7
44,1,34,33,32,32
44,0,18,19,17,17
55,0,27,26,28,26
27,1,35,34,32,34
19,0,24,25,23,24
24,0,10,14,11,10
41,0,3,2,0,0
28,0,29,31,30,30
31,1,19,16,18,18
56,1,34,35,33,34
21,0,18,15,16,18
36,1,4,1,2,4
20,1,12,11,14,14
25,1,1,4,3,4
53,0,31,30,29,31
53,1,34,32,33,33
36,0,34,32,33,33
42,0,23,25,24,25
20,0,10,13,11,13
27,1,12,13,10,10
47,1,14,11,12,12
33,1,29,30,31,30
15,1,26,27,28,26
59,1,15,18,17,18
36,1,36,37,36,38
15,1,35,34,33,34
42,1,5,7,8,7
43,0,5,9,6,9
41,0,5,8,7,5
21,1,16,15,18,18
18,1,17,18,16,17
16,1,27,26,28,28
45,0,0,2,3,3
33,0,36,37,37,38
19,0,21,20,22,20
54,0,30,29,31,29
17,1,25,23,24,25
22,0,15,16,19,15
54,1,26,27,28,27
26,0,22,21,20,22
36,0,19,16,17,17
51,1,25,24,23,25
19,1,24,25,23,24
45,0,31,30,29,31
44,1,14,10,11,14
54,0,25,23,24,24
48,1,35,34,33,35
29,1,36,37,37,38
54,1,0,1,2,2
51,1,5,7,6,5
45,1,31,30,29,29
30,0,30,29,31,30
41,0,30,31,29,31
30,1,30,29,31,30
45,1,3,2,1,1
60,0,14,10,13,10
41,1,33,35,32,32
17,0,7,8,6,8
35,0,22,20,21,20
55,0,11,13,12,12
37,1,16,19,18,18
41,1,17,18,15,18
20,0,34,35,32,35
58,1,10,12,11,10
36,0,0,2,4,4
52,0,26,28,27,27
55,0,30,29,31,29
19,1,5,6,9,5
51,0,22,20,21,21
41,1,22,21,20,22
53,0,1,2,3,2
35,1,33,35,32,35
34,1,25,23,24,23
46,1,33,35,34,33
53,1,9,7,8,9
60,0,7,9,8,8
24,0,37,36,36,38
22,1,31,30,29,30
41,0,17,19,16,19
29,1,9,7,6,6
37,0,30,31,29,30
29,0,36,37,36,38
59,0,30,31,29,31
25,0,22,20,21,21
37,0,21,20,22,21
19,1,20,22,21,21
37,0,24,25,23,23
55,1,31,30,29,29
41,1,20,21,22,22
29,1,37,36,37,38
16,0,34,33,32,33
16,1,37,36,37,38
48,0,13,14,12,13
59,0,33,34,35,33
49,1,29,30,31,29
39,1,1,3,0,0
47,0,29,31,30,30
56,0,28,27,26,27
46,1,15,17,16,15
43,1,34,32,33,34
39,0,30,29,31,31
20,1,7,9,5,7
21,1,35,33,34,35
54,0,36,37,37,38
56,0,18,15,17,18
38,1,26,27,28,28
35,0,8,9,5,9
33,0,36,37,36,38
22,1,22,20,21,22
54,1,26,28,27,26
41,1,35,33,32,35
39,1,37,36,37,38
57,1,6,9,8,6
24,1,37,36,36,38
49,1,9,5,8,8
50,1,33,32,34,32
53,0,19,16,17,19
21,0,10,12,14,12
49,0,24,23,25,23
21,1,20,22,21,20
35,1,33,32,34,32
26,1,16,18,15,18
50,0,28,27,26,26
20,0,21,22,20,22
34,1,7,8,5,7
33,1,30,31,29,29
43,1,33,34,32,34
18,1,5,9,8,9
28,1,27,28,26,28
22,0,3,0,4,3
41,1,23,25,24,23
52,0,22,20,21,22
55,1,21,22,20,20
24,0,29,30,31,31
30,0,28,26,27,26
44,1,18,19,16,18
30,1,2,1,3,1
31,1,10,14,11,14
52,0,28,26,27,28
29,0,34,35,33,33
41,0,24,25,23,25
37,0,32,34,35,34
51,0,0,2,3,3
43,1,36,37,37,38
47,0,37,36,36,38
54,0,26,27,28,28
38,0,8,5,9,9
51,0,22,21,20,21
57,0,23,24,25,23
17,1,35,32,33,35
52,1,22,21,20,22
15,1,26,28,27,26
21,1,17,19,16,19
19,1,22,21,20,22
39,1,20,22,21,22
17,1,27,28,26,26
18,0,16,18,17,16
37,1,37,36,37,38
58,0,4,1,0,0
52,0,37,36,37,38
44,0,2,4,3,4
59,0,27,28,26,28
50,0,32,34,33,32
32,0,21,22,20,20
43,0,31,30,29,29
30,0,29,31,30,29
37,1,33,34,32,34
60,1,33,35,34,33
24,0,16,18,15,18
36,1,0,4,3,0
52,0,26,27,28,27
19,1,1,3,4,3
28,0,7,6,8,6
60,0,24,23,25,23
31,0,17,15,19,15
25,1,7,8,6,8
23,1,21,20,22,21
40,0,29,31,30,30
25,0,27,26,28,26
23,1,21,22,20,20
53,0,19,16,18,18
20,0,24,25,23,23
19,1,37,36,36,38
50,0,10,12,14,12
52,0,16,18,17,16
21,0,22,21,20,22
49,1,29,31,30,30
26,0,37,36,36,38
21,0,12,14,11,12
31,1,10,11,12,10
40,1,24,25,23,23
57,0,5,9,8,9
53,1,21,22,20,22
17,0,21,20,22,22
53,1,9,5,6,6
41,0,6,8,5,8
50,0,7,8,6,6
17,0,21,22,20,20
40,1,10,13,11,13
42,1,34,32,35,32
51,0,20,22,21,22
29,1,4,2,3,3
45,0,37,36,36,38
25,1,31,30,29,31
44,1,28,27,26,26
24,1,20,21,22,22
18,1,26,28,27,27
17,1,2,3,4,3
42,0,24,25,23,24
32,1,12,14,13,13
56,1,17,16,15,15
55,0,16,18,15,15
38,0,19,17,15,19
20,1,13,12,11,12
22,0,35,32,34,34
58,1,23,25,24,24
16,0,37,36,36,38
37,1,27,26,28,27
34,1,10,12,13,10
20,0,37,36,36,38
57,1,25,23,24,24
42,1,8,5,6,5
28,0,22,20,21,20
25,0,22,21,20,22
34,1,18,19,17,18
55,0,24,25,23,24
60,0,36,37,37,38
48,1,37,36,36,38
28,0,28,26,27,26
57,1,24,25,23,25
19,1,16,15,18,18
17,0,16,15,17,16
15,0,28,27,26,28
41,1,33,34,32,34
43,1,37,36,36,38
15,1,34,32,35,32
49,0,11,12,14,14
60,1,29,30,31,30
22,1,37,36,36,38
41,1,29,30,31,30
56,1,26,28,27,26
53,1,26,28,27,28
42,1,36,37,37,38
36,0,8,7,6,8
22,0,35,34,32,32
28,1,10,14,11,14
21,1,18,19,16,16
49,0,31,30,29,30
15,0,27,28,26,27
32,0,13,11,10,13
42,0,35,33,32,32
52,1,33,34,35,34
15,1,5,7,9,7
20,1,14,13,10,14
54,0,21,22,20,22
21,1,21,20,22,21
17,0,8,7,6,6
47,0,34,33,35,35
50,0,27,28,26,27
16,1,21,22,20,20
56,1,4,2,3,3
57,1,29,31,30,31
32,1,8,6,5,5
20,1,33,35,32,35
28,1,15,19,18,18
57,1,35,32,33,33
56,0,31,29,30,31
37,0,33,34,35,34
35,0,17,19,16,19
18,1,29,31,30,29
35,0,18,17,15,17
37,1,8,7,6,6
32,0,13,10,12,13
26,0,24,23,25,23
56,0,5,6,7,6
41,0,8,9,7,8
49,0,16,18,17,17
15,1,28,27,26,28
47,1,10,13,12,12
51,0,18,15,19,19
33,0,25,23,24,23
51,0,23,25,24,23
